path,t,v,w,V_blow,W_blow,hit,sigma_mult,sigma,lambda,epsilon,I,w_fold
1,0.0946,-1.1585576170879197,-0.33783013858017186,-0.5841312557012573,0.2330308715623742,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.0946,-1.1585576170879197,-0.33783013858017186,-0.5841312557012573,0.2330308715623742,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.0946,-1.1585576170879197,-0.33783013858017186,-0.5841312557012573,0.2330308715623742,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.0946,-1.1585576170879197,-0.33783013858017186,-0.5841312557012573,0.2330308715623742,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.0946,-1.1585576170879197,-0.33783013858017186,-0.5841312557012573,0.2330308715623742,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.0946,-1.1585576170879197,-0.33783013858017186,-0.5841312557012573,0.2330308715623742,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.0946,-1.1585576170879197,-0.33783013858017186,-0.5841312557012573,0.2330308715623742,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.09480000000000001,-1.1584646231206974,-0.33786779728141664,-0.583788662996827,0.23251976435198962,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.09480000000000001,-1.1584646231206974,-0.33786779728141664,-0.583788662996827,0.23251976435198962,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.09480000000000001,-1.1584646231206974,-0.33786779728141664,-0.583788662996827,0.23251976435198962,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.09480000000000001,-1.1584646231206974,-0.33786779728141664,-0.583788662996827,0.23251976435198962,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.09480000000000001,-1.1584646231206974,-0.33786779728141664,-0.583788662996827,0.23251976435198962,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.09480000000000001,-1.1584646231206974,-0.33786779728141664,-0.583788662996827,0.23251976435198962,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.09480000000000001,-1.1584646231206974,-0.33786779728141664,-0.583788662996827,0.23251976435198962,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.09480000000000001,-1.1584646231206974,-0.33786779728141664,-0.583788662996827,0.23251976435198962,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.095,-1.1583715707434765,-0.3379054313584757,-0.5834458551081217,0.2320089913432222,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.095,-1.1583715707434765,-0.3379054313584757,-0.5834458551081217,0.2320089913432222,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.095,-1.1583715707434765,-0.3379054313584757,-0.5834458551081217,0.2320089913432222,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.095,-1.1583715707434765,-0.3379054313584757,-0.5834458551081217,0.2320089913432222,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.095,-1.1583715707434765,-0.3379054313584757,-0.5834458551081217,0.2320089913432222,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.095,-1.1583715707434765,-0.3379054313584757,-0.5834458551081217,0.2320089913432222,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.095,-1.1583715707434765,-0.3379054313584757,-0.5834458551081217,0.2320089913432222,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.095,-1.1583715707434765,-0.3379054313584757,-0.5834458551081217,0.2320089913432222,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.0952,-1.1582784602017937,-0.33794304080360704,-0.5831028329397068,0.2314985526411482,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.0952,-1.1582784602017937,-0.33794304080360704,-0.5831028329397068,0.2314985526411482,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.0952,-1.1582784602017937,-0.33794304080360704,-0.5831028329397068,0.2314985526411482,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.0952,-1.1582784602017937,-0.33794304080360704,-0.5831028329397068,0.2314985526411482,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.0952,-1.1582784602017937,-0.33794304080360704,-0.5831028329397068,0.2314985526411482,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.0952,-1.1582784602017937,-0.33794304080360704,-0.5831028329397068,0.2314985526411482,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.0952,-1.1582784602017937,-0.33794304080360704,-0.5831028329397068,0.2314985526411482,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.0952,-1.1582784602017937,-0.33794304080360704,-0.5831028329397068,0.2314985526411482,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.0954,-1.1581852917400624,-0.33798062560911885,-0.5827595973920086,0.23098844835016052,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.0954,-1.1581852917400624,-0.33798062560911885,-0.5827595973920086,0.23098844835016052,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.0954,-1.1581852917400624,-0.33798062560911885,-0.5827595973920086,0.23098844835016052,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.0954,-1.1581852917400624,-0.33798062560911885,-0.5827595973920086,0.23098844835016052,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.0954,-1.1581852917400624,-0.33798062560911885,-0.5827595973920086,0.23098844835016052,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.0954,-1.1581852917400624,-0.33798062560911885,-0.5827595973920086,0.23098844835016052,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.0954,-1.1581852917400624,-0.33798062560911885,-0.5827595973920086,0.23098844835016052,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.0954,-1.1581852917400624,-0.33798062560911885,-0.5827595973920086,0.23098844835016052,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.0956,-1.1580920656015783,-0.3380181857673694,-0.5824161493613367,0.2304786785739733,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.0956,-1.1580920656015783,-0.3380181857673694,-0.5824161493613367,0.2304786785739733,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.0956,-1.1580920656015783,-0.3380181857673694,-0.5824161493613367,0.2304786785739733,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.0956,-1.1580920656015783,-0.3380181857673694,-0.5824161493613367,0.2304786785739733,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.0956,-1.1580920656015783,-0.3380181857673694,-0.5824161493613367,0.2304786785739733,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.0956,-1.1580920656015783,-0.3380181857673694,-0.5824161493613367,0.2304786785739733,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.0956,-1.1580920656015783,-0.3380181857673694,-0.5824161493613367,0.2304786785739733,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.0956,-1.1580920656015783,-0.3380181857673694,-0.5824161493613367,0.2304786785739733,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.09580000000000001,-1.1579987820285247,-0.33805572127076694,-0.5820724897399016,0.22996924341562333,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.09580000000000001,-1.1579987820285247,-0.33805572127076694,-0.5820724897399016,0.22996924341562333,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.09580000000000001,-1.1579987820285247,-0.33805572127076694,-0.5820724897399016,0.22996924341562333,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.09580000000000001,-1.1579987820285247,-0.33805572127076694,-0.5820724897399016,0.22996924341562333,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.09580000000000001,-1.1579987820285247,-0.33805572127076694,-0.5820724897399016,0.22996924341562333,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.09580000000000001,-1.1579987820285247,-0.33805572127076694,-0.5820724897399016,0.22996924341562333,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.09580000000000001,-1.1579987820285247,-0.33805572127076694,-0.5820724897399016,0.22996924341562333,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.09580000000000001,-1.1579987820285247,-0.33805572127076694,-0.5820724897399016,0.22996924341562333,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.096,-1.1579054412619774,-0.33809323211176934,-0.581728619415834,0.22946014297747236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.096,-1.1579054412619774,-0.33809323211176934,-0.581728619415834,0.22946014297747236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.096,-1.1579054412619774,-0.33809323211176934,-0.581728619415834,0.22946014297747236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.096,-1.1579054412619774,-0.33809323211176934,-0.581728619415834,0.22946014297747236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.096,-1.1579054412619774,-0.33809323211176934,-0.581728619415834,0.22946014297747236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.096,-1.1579054412619774,-0.33809323211176934,-0.581728619415834,0.22946014297747236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.096,-1.1579054412619774,-0.33809323211176934,-0.581728619415834,0.22946014297747236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.096,-1.1579054412619774,-0.33809323211176934,-0.581728619415834,0.22946014297747236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.09620000000000001,-1.1578120435419104,-0.3381307182828838,-0.5813845392732059,0.22895137736121307,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.09620000000000001,-1.1578120435419104,-0.3381307182828838,-0.5813845392732059,0.22895137736121307,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.09620000000000001,-1.1578120435419104,-0.3381307182828838,-0.5813845392732059,0.22895137736121307,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.09620000000000001,-1.1578120435419104,-0.3381307182828838,-0.5813845392732059,0.22895137736121307,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.09620000000000001,-1.1578120435419104,-0.3381307182828838,-0.5813845392732059,0.22895137736121307,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.09620000000000001,-1.1578120435419104,-0.3381307182828838,-0.5813845392732059,0.22895137736121307,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.09620000000000001,-1.1578120435419104,-0.3381307182828838,-0.5813845392732059,0.22895137736121307,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.09620000000000001,-1.1578120435419104,-0.3381307182828838,-0.5813845392732059,0.22895137736121307,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.0964,-1.1577185891072008,-0.33816817977666697,-0.5810402501920483,0.22844294666786846,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.0964,-1.1577185891072008,-0.33816817977666697,-0.5810402501920483,0.22844294666786846,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.0964,-1.1577185891072008,-0.33816817977666697,-0.5810402501920483,0.22844294666786846,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.0964,-1.1577185891072008,-0.33816817977666697,-0.5810402501920483,0.22844294666786846,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.0964,-1.1577185891072008,-0.33816817977666697,-0.5810402501920483,0.22844294666786846,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.0964,-1.1577185891072008,-0.33816817977666697,-0.5810402501920483,0.22844294666786846,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.0964,-1.1577185891072008,-0.33816817977666697,-0.5810402501920483,0.22844294666786846,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.0964,-1.1577185891072008,-0.33816817977666697,-0.5810402501920483,0.22844294666786846,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.0966,-1.1576250781956339,-0.3382056165857241,-0.5806957530483691,0.22793485099779925,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.0966,-1.1576250781956339,-0.3382056165857241,-0.5806957530483691,0.22793485099779925,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.0966,-1.1576250781956339,-0.3382056165857241,-0.5806957530483691,0.22793485099779925,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.0966,-1.1576250781956339,-0.3382056165857241,-0.5806957530483691,0.22793485099779925,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.0966,-1.1576250781956339,-0.3382056165857241,-0.5806957530483691,0.22793485099779925,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.0966,-1.1576250781956339,-0.3382056165857241,-0.5806957530483691,0.22793485099779925,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.0966,-1.1576250781956339,-0.3382056165857241,-0.5806957530483691,0.22793485099779925,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.0966,-1.1576250781956339,-0.3382056165857241,-0.5806957530483691,0.22793485099779925,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.09680000000000001,-1.1575315110439082,-0.33824302870270956,-0.5803510487141735,0.22742709045070236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.09680000000000001,-1.1575315110439082,-0.33824302870270956,-0.5803510487141735,0.22742709045070236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.09680000000000001,-1.1575315110439082,-0.33824302870270956,-0.5803510487141735,0.22742709045070236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.09680000000000001,-1.1575315110439082,-0.33824302870270956,-0.5803510487141735,0.22742709045070236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.09680000000000001,-1.1575315110439082,-0.33824302870270956,-0.5803510487141735,0.22742709045070236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.09680000000000001,-1.1575315110439082,-0.33824302870270956,-0.5803510487141735,0.22742709045070236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.09680000000000001,-1.1575315110439082,-0.33824302870270956,-0.5803510487141735,0.22742709045070236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.09680000000000001,-1.1575315110439082,-0.33824302870270956,-0.5803510487141735,0.22742709045070236,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.097,-1.157437887887641,-0.3382804161203259,-0.5800061380574832,0.22691966512561856,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.097,-1.157437887887641,-0.3382804161203259,-0.5800061380574832,0.22691966512561856,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.097,-1.157437887887641,-0.3382804161203259,-0.5800061380574832,0.22691966512561856,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.097,-1.157437887887641,-0.3382804161203259,-0.5800061380574832,0.22691966512561856,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.097,-1.157437887887641,-0.3382804161203259,-0.5800061380574832,0.22691966512561856,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.097,-1.157437887887641,-0.3382804161203259,-0.5800061380574832,0.22691966512561856,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.097,-1.157437887887641,-0.3382804161203259,-0.5800061380574832,0.22691966512561856,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.097,-1.157437887887641,-0.3382804161203259,-0.5800061380574832,0.22691966512561856,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.09720000000000001,-1.157344208961373,-0.3383177788313242,-0.5796610219423531,0.2264125751209309,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.09720000000000001,-1.157344208961373,-0.3383177788313242,-0.5796610219423531,0.2264125751209309,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.09720000000000001,-1.157344208961373,-0.3383177788313242,-0.5796610219423531,0.2264125751209309,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.09720000000000001,-1.157344208961373,-0.3383177788313242,-0.5796610219423531,0.2264125751209309,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.09720000000000001,-1.157344208961373,-0.3383177788313242,-0.5796610219423531,0.2264125751209309,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.09720000000000001,-1.157344208961373,-0.3383177788313242,-0.5796610219423531,0.2264125751209309,False,0.0,0.0,0.016,0.02,0.3116666666666666,-0.35500000000000004
